speaker_reference,text,generated_wav,language
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav," This term derives from ancient familiarity with Bed-bugs, which are insects highly adapted to parasitize humans.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_177.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav," In some areas boiling water for a minute is enough, in others several minutes are needed.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_178.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, The term bug is used by entomologists in a formal sense for this group of insects.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_179.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav," Boating is a national pastime in Finland, with a boat to every seven or eight people.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_180.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav," Soon, officers equipped with riot gear entered the yard and cornered the inmates with tear gas.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_181.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, Gold may be worked into all sorts of shapes. It can be rolled into tiny shapes.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_182.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav," All animals that originally arrived in the islands came here either by swimming, flying or floating.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_183.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav," Subcultures can be distinctive because of the age, ethnicity, class, location, and/or gender of the members.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_184.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, The researchers observed crystals formed in cat urine by the addition of melamine and cyanuric acid.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_185.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, Twentieth century research has shown that there are two pools of genetic variation: hidden and expressed.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_186.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, Stirrups are supports for the rider's feet that hang down on either side of the saddle.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_187.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav," The capital of Moldova is Chişinău. The local language is Romanian, but Russian is widely used.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_188.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, Hu encouraged developing countries to avoid the old path of polluting first and cleaning up later.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_189.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav," Unfortunately, studying traffic flow is difficult because driver behavior cannot be predicted with one-hundred percent certainty.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_190.wav,en
Evaluation/References_DAPS/m5_script2_clean_segment_18.wav, Segregation and recombination shuffle variation back and forth between the two pools with each generation.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m5_script2_clean_segment_18.wav/m5_script2_clean_segment_18.wav_en_191.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, This is called a chemical's pH. You can make an indicator using red cabbage juice.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_192.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, Safaris are perhaps the greatest tourism draw in Africa and the highlight for many visitors.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_193.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav," Naturalists and philosophers focused on classical texts and, in particular, on the Bible in Latin.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_194.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, The area is also home to an extremely wide variety of animal and bird species.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_195.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav," Lakkha Singh presented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_196.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav," There were no large forests in the land of Canaan, so wood was extremely expensive.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_197.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, Virtual team members often function as the point of contact for their immediate physical group.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_198.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, The East African Islands are in the Indian Ocean off the eastern coast of Africa.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_199.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav," In remote locations, without cell phone coverage, a satellite phone may be your only option.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_200.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav," Widespread looting reportedly continued overnight, as law enforcement officers were not present on Bishkek's streets.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_201.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav," Backpacking by ski: This activity is also called backcountry ski, ski touring or ski hiking.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_202.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav," Mutation adds new genetic variation, and selection removes it from the pool of expressed variation.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_203.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, Smaller tournaments and matches can also be seen here at other times of the year.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_204.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, Several hostages have been rescued and least six have been confirmed dead so far.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_205.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, You can also have alloys that include small amounts of non-metallic elements like carbon.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_206.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav," Regional and seasonal severe weather phenomena include blizzards, snowstorms, ice storms, and dust storms.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_207.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav," Bachmann, who won the Ames Straw Poll in August, decided to end her campaign.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_208.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav," In the warm climate of the Middle East, the house was not so important.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_209.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav," Pre-modern observatories are usually obsolete today, and remain as museums, or sites of education.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_210.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav," Moreover, failure to do so has serious consequences: growth depression, malnutrition, and ultimately death.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_211.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav," Thus, the pencil was a good friend to many people when it came out.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_212.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav," Most of the distinct Baltic Cruises feature an extended stay in St. Petersburg, Russia.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_213.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, One can only wonder what the keyboard will become when something newer comes along.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_214.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav," The disease is carried by pigs, which then migrates to humans through mosquitos.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_215.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, Advisories are merely a brief summary of the political situation in one country.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_216.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav," There are different ways of purifying water, some more effective against specific threats.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_217.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, Most of the life of the Hebrew family happened in the open air.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_218.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, Liggins followed in his father’s footsteps and entered a career in medicine.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_219.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav," The Schengen zone, however, works somewhat like one country in this respect.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_220.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, In the archipelagos and lakes you do not necessarily need a yacht.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_221.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav," Workplace harmony is crucial, emphasizing group effort rather than praising individual accomplishments.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_222.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, The result of plotting analysis will be posted to a public website.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_223.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, Check the label for specific first aid instructions for that specific poison.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_224.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav," Lions are the most social cats, living in large groups called prides.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_225.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, Gosling and Stone received nominations for Best Actor and Actress respectively.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_226.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, Think of the skiing route as of a similar hiking route.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_227.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, The Madhya Pradesh Police recovered the stolen laptop and mobile phone.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_228.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav," Accepted were Aristotle's views on all matters of science, including psychology.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_229.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, It is thinner under the maria and thicker under the highlands.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_230.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, The top of the tower was special sanctuary for the god.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_231.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, He referred to the rumors as political chatter and silliness.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_232.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, Scientists say the explosion caused by the collision was massive.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_233.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav," During his trip, Iwasaki ran into trouble on many occasions.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_234.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, Its all-pervading power affected everyone from king to commoner.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_235.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, He was subsequently relocated to Addenbrooke's Hospital in Cambridge.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_236.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, Television reports show white smoke coming from the plant.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_237.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav," However, the driver sustained serious injuries to the head.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_238.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav," He built a WiFi door bell, he said.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_239.wav,en
