speaker_reference,text,generated_wav,language
Evaluation/References_DAPS/f7_script1_clean_segment_41.wav, Using ships to transport goods is by far the most efficient way to move large amounts of people and goods across oceans.,Evaluation/Mega-TTS2/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_en_1503.wav,en
Evaluation/References_DAPS/f7_script1_clean_segment_41.wav, 孩子们因为各种原因被寄养，原因有被忽视、被虐待，甚至是被勒索。,Evaluation/Mega-TTS2/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_zh-cn_1508.wav,zh-cn
Evaluation/References_DAPS/f7_script1_clean_segment_41.wav," Children are placed in Foster Care for a wide variety of reasons that range from neglect, to abuse, and even to extortion.",Evaluation/Mega-TTS2/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_en_1519.wav,en
Evaluation/References_DAPS/f7_script1_clean_segment_41.wav, 经常被滥用和嘲笑的三分法，在创造动态时不失为一种简单的指导方法，还能让图像保持有序。,Evaluation/Mega-TTS2/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_zh-cn_1524.wav,zh-cn
Evaluation/References_DAPS/f7_script1_clean_segment_41.wav, The much-abused and often-ridiculed rule of thirds is a simple guideline creating dynamism while keeping a measure of order in an image.,Evaluation/Mega-TTS2/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_en_1535.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav, 如果没有熨斗，或者你不喜欢穿熨烫过的袜子，那你可以用吹风机试试（如果有的话）。,Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_zh-cn_1540.wav,zh-cn
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," If an iron isn't available, or if you don't fancy wearing ironed socks, then you can try using a hairdryer, if available.",Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_1551.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav, 然而事实并非如此。虽然这份文件的背面写了一些东西，但并是不一份藏宝图。,Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_zh-cn_1556.wav,zh-cn
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," However, that is not true. Although there is something written on the back of the document, it is not a treasure map.",Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_1567.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav, 联军和阿富汗部队进入该地区保护阵地，其他联军飞机也被派往支援。,Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_zh-cn_1572.wav,zh-cn
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav, Coalition and Afghan troops moved into the area to secure the site and other coalition aircraft have been sent to assist.,Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_1583.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav, 自然风光旅游业吸引了那些对自然地区感兴趣的游客，他们前来观赏包括野生动植物在内的自然风景。,Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_zh-cn_1588.wav,zh-cn
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," Nature-based tourism attracts people interested in visiting natural areas for the purpose of enjoying the scenery, including plant and animal wildlife.",Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_1599.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav, 在某些航线上，大型公司有自己的飞机，但对于其他航线和小公司来说，就有问题了。,Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_zh-cn_1604.wav,zh-cn
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," On some routes, the larger companies have their own planes, but for other routes and smaller firms there was a problem.",Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_1615.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav, 你手上的水分会与外层发生反应，这样会形成一层类似外壳的东西，感觉十分有趣。,Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_zh-cn_1620.wav,zh-cn
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," The moisture on your hands will react with the outer layers, which will feel funny and form a sort of shell.",Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_1631.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav, 水果点心很常见，苹果全年都能用来做点心，夏天还能吃到樱桃和李子。,Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_zh-cn_1636.wav,zh-cn
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," Fruit pastries are common, with apples cooked into pastries year round, and cherries and plums making their appearances during the summer.",Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_1647.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav, 当然，这个传统有其基督教神学的解释，但它很可能是基督诞生以前就存在的一种庆祝春天、祈求丰收的仪式。,Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_zh-cn_1652.wav,zh-cn
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," There are of course Christian theological explanations for this tradition, but it may well be a pre-Christian Spring and Fertility ritual.",Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_1663.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav, 老虎的咆哮不像狮子的咆哮那样深沉，而更像一句生气嘶吼的话语。,Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_zh-cn_1668.wav,zh-cn
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," The tiger's roar is not like the full-voiced roar of a lion, but more like a sentence of snarly, shouted words.",Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_1679.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav, 德国的糕点很不错，巴伐利亚的点心就更加丰富多彩，与他们南边的邻居奥地利很相似。,Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_zh-cn_1684.wav,zh-cn
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," German pastries are quite good, and in Bavaria, are quite rich and varied, similar to those of their southern neighbor, Austria.",Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_1695.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav, 马丘比丘古城由三座主要建筑物组成，分别是拴日石 、太阳神庙和三窗之屋。,Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_zh-cn_1700.wav,zh-cn
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," Machu Picchu consist of three main structures, namely Intihuatana, the Temple of the Sun, and the Room of the Three Windows.",Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_1711.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav, 澳大利亚选手米切尔·古尔力获得男子站姿超级大回转比赛第十一名。捷克选手奥德里奇·耶利内克获得男子坐姿超级大回转比赛第十六名。,Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_zh-cn_1716.wav,zh-cn
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav, Australia's Mitchell Gourley finished eleventh in the men's standing Super-G. Czech competitor Oldrich Jelinek finished sixteenth in the men's sitting Super-G.,Evaluation/Mega-TTS2/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_1727.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav, 如果他们使用航空的方式运输货物，在某些航线上，可能要花几天的时间才能卸货和通关。,Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_zh-cn_1732.wav,zh-cn
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," If they sent things by air freight, on some routes it may have taken days to get through unloading and customs.",Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_1743.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav, 该定义存在地域差异，北美洲等地的年份限制可能比欧洲短。,Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_zh-cn_1748.wav,zh-cn
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," The definition has geographic variations, where the age limit might be shorter in places such as North America than in Europe.",Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_1759.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav, 塔马基大道  海滩位于怀特玛塔港 ，就在奥克兰中部的米森湾  和圣赫里尔斯  的高档郊区。,Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_zh-cn_1764.wav,zh-cn
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," Tamaki Drive beaches are on the Waitemata Harbour, in the upmarket suburbs of Mission Bay and St Heliers in Central Auckland.",Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_1775.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav, 它可以拉成细丝，用于缠绕和编结。也可以捶打或碾成片状。,Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_zh-cn_1780.wav,zh-cn
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," It can be pulled into thin wire, which can be twisted and plaited. It can be hammered or rolled into sheets.",Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_1791.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav, 蒙得维的亚位于赤道以南，因此北半球冬天的时候，那里是夏天，反之亦然。,Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_zh-cn_1796.wav,zh-cn
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," Since Montevideo is south of the Equator, it is summer there when it's winter in the Northern Hemisphere and vice versa.",Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_1807.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav, 渥太华是加拿大的首都，富有魅力且采用使用双语制，亮点是一系列展示着加拿大过去和现在的艺术画廊和博物馆。,Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_zh-cn_1812.wav,zh-cn
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," Ottawa is Canada's charming, bilingual capital and features an array of art galleries and museums that showcase Canada's past and present.",Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_1823.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav, 迈克尔·舒马赫在阿隆索退赛后不久也退出了比赛，因为在比赛的多次竞逐中，悬架受到了损伤。,Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_zh-cn_1828.wav,zh-cn
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," Michael Schumacher ended his race not long after Alonso, because of the suspension damage in the numerous battles during the race.",Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_1839.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav, 该服务经常用于航运，包括游艇以及有远程数据和语音需求的探险。,Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_zh-cn_1844.wav,zh-cn
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," The service is frequently used by shipping, including pleasure craft, as well as expeditions who have remote data and voice needs.",Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_1855.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav, “这并不是告别。这是一个篇章的结束，也是新篇章的开始。”,Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_zh-cn_1860.wav,zh-cn
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav, This is not going to be goodbye. This is the closing of one chapter and the opening of a new one.,Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_1871.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav, 菲律宾一名前警察在首都马尼拉劫持旅游大巴，将车上的香港游客作为人质。,Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_zh-cn_1876.wav,zh-cn
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," A former Filipino policeman has kept Hong Kong tourists hostage by hijacking their bus in Manila, the capital of the Philippines.",Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_1887.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav, 阿拉伯人也把伊斯兰教带到了这片土地，这一教义在科摩罗和马约特国家盛行。,Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_zh-cn_1892.wav,zh-cn
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," The Arabs also brought Islam to the lands, and it took in a big way in the Comoros and Mayotte.",Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_1903.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav, 尽管欧洲各国语言和习俗各不相同，但一千多年来，基督教把它们联系在了一起。,Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_zh-cn_1908.wav,zh-cn
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav, For over a thousand years the Christian religion had bound European states together despite differences in language and customs. I,Evaluation/Mega-TTS2/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_1919.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, 英国在国际水域布雷，防止任何船只进入整片海域，甚至对中立国船只也构成威胁。,Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_zh-cn_1924.wav,zh-cn
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav," Britain mined international waters to prevent any ships from entering entire sections of ocean, causing danger to even neutral ships.",Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_1935.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, 原子如此微小，以至于这句话末尾的句号处可以容纳数万亿的原子。,Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_zh-cn_1940.wav,zh-cn
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, Atoms are so incredibly tiny that trillions of them could fit into the period at the end of this sentence.,Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_1951.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, 该大学的研究人员表示，这两种化合物相互作用形成的晶体可能会造成肾脏功能障碍。,Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_zh-cn_1956.wav,zh-cn
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav," The two compounds react with one another to form crystals that may block kidney function, researchers at the university said.",Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_1967.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, 摄入毒物的最有力指示物可能是现场被打开的容器，里面装有药物或家用有毒化学品。,Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_zh-cn_1972.wav,zh-cn
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, The best indication of internal poisoning may be the presence of an open container of medication or toxic household chemicals.,Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_1983.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, 这在中学毕业生中尤其流行，他们可以在上大学前抽出一年的时间，又不影响他们接受教育。,Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_zh-cn_1988.wav,zh-cn
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav," This is especially popular with school leavers, allowing them to take a year out before university, without compromising their education.",Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_1999.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, 美帝国主义在征服菲律宾时的战争开支是由菲律宾人民自己支付的。,Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_zh-cn_2004.wav,zh-cn
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, The war expenditures of U.S. imperialism in the conquest of the Philippines were paid for by the Filipino people themselves.,Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_2015.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, 原则上，藏传佛教是非常简单的。它包括昆达里尼瑜伽、冥想和普世之爱的方法。,Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_zh-cn_2020.wav,zh-cn
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav," In principle the Tibetan Buddhism is very simple. It consists of Kundalini Yoga, meditation and the path of all-embracing love.",Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_2031.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, 时至今日仍有生产，但更重要的是它的长宽比应用到了数码相机图像传感器的格式上。,Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_zh-cn_2036.wav,zh-cn
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav," It is still produced today, but more importantly its aspect ratio has been inherited by digital camera image sensor formats.",Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_2047.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, 在经过一周的中期选举失利后，布什向听众讲述了亚洲贸易扩张的形势。,Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_zh-cn_2052.wav,zh-cn
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav," After a week of losses in the midterm election, Bush told an audience about the expansion of trade in Asia.",Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_2063.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, 狮群由一到三只有亲属关系的成年雄性，以及可多达三十只的雌性和幼崽组成。,Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_zh-cn_2068.wav,zh-cn
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav," Prides are made up of one to three related adult males, along with as many as thirty females and cubs.",Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_2079.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, 奥克兰横跨两个港口，因此当地有很多海滩。其中最有人气的海滩分布在三个地区。,Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_zh-cn_2084.wav,zh-cn
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav," There are many beaches, due to Auckland's straddling of two harbours. The most popular ones are in three areas.",Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_2095.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, 在这种动态交通穿梭中，每个人都以某种方式与基于私家车的交通系统相连接，并对其提供支持。,Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_zh-cn_2100.wav,zh-cn
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav," In this dynamic transport shuttle everyone is somehow connected with, and supporting, a transport system based on private cars.",Evaluation/Mega-TTS2/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_2111.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, 如果你想来点风味浓郁的小点心，可以试试果酱包，这种甜点在不同地区有不同的称呼，如 Berliner、Pfannkuchen、Krapfen。,Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_zh-cn_2116.wav,zh-cn
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav," If you want some small though rich pastries, try what depending on region are called Berliner, Pfannkuchen or Krapfen.",Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_2127.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, 你可以在黑暗中看到金字塔，在节目开始前你可以看到它们默默地在那里。,Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_zh-cn_2132.wav,zh-cn
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, You can see the pyramids in the dark and you can see them in silence before the show begins.,Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_2143.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, 法国大革命也鼓舞了许多其他国家被压迫的工人阶级，开始他们自己的革命。,Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_zh-cn_2148.wav,zh-cn
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, The French Revolution also inspired many other repressed working class people of other country's to began their own revolutions.,Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_2159.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, 早些时候的报道称，这架飞机被拒绝在乌鲁木齐紧急降落后，已返回阿富汗。,Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_zh-cn_2164.wav,zh-cn
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, The early reports say the plane was diverted back to Afghanistan after being denied an emergency landing in Ürümqi.,Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_2175.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, 其他的包括利文斯顿岛和欺骗岛。在那里，一个仍然活跃的火山口被洪水淹没，提供了一个壮观的天然港口。,Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_zh-cn_2180.wav,zh-cn
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav," Others include Livingston Island, and Deception where the flooded caldera of a still-active volcano provides a spectacular natural harbour.",Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_2191.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, 咸水鳄的主要栖息地并非海洋，而是罗克汉普顿  北部的河口。,Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_zh-cn_2196.wav,zh-cn
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav," Saltwater Crocodiles do not actively live in the ocean, their primary habitat is in river estuaries north from Rockhampton.",Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_2207.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, 福禄克写道，一些人试图压制女性对女性健康问题的呼声，但天不遂人愿。,Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_zh-cn_2212.wav,zh-cn
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, Fluke wrote that the efforts by some to drown out women from speaking out about women’s health were unsuccessful.,Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_2223.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, 按照原计划，它将在周二被砍倒，但在法庭紧急裁决后幸免遇难。,Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_zh-cn_2228.wav,zh-cn
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav," It had been scheduled to be cut down on Tuesday, but was saved after an emergency court ruling.",Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_2239.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, 因为对这一战略的响应有限，德国期望其无限制潜艇战也能有类似的响应。,Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_zh-cn_2244.wav,zh-cn
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav," Since there was limited response to this tactic, Germany expected a similar response to its unrestricted submarine warfare.",Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_2255.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, 随着希腊知识的衰落，西方脱离了其希腊哲学和科学根源。,Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_zh-cn_2260.wav,zh-cn
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav," As knowledge of Greek declined, the West found itself cut off from its Greek philosophical and scientific roots.",Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_2271.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, 离岸流是海浪从海滩快速回流到海中的回流，通常发生在暗礁或类似的地方。,Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_zh-cn_2276.wav,zh-cn
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav," Rip currents are the returning flow from waves breaking off the beach, often at a reef or similar.",Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_2287.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, 在欧洲历史上的这段时期，已然富有而强大起来的天主教会受到了密切监督。,Evaluation/Mega-TTS2/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_zh-cn_2292.wav,zh-cn
